10
2 3
7 432 7
7 433 1
7 434 8
7 435 3
7 436 6
7 437 2
7 438 8
7 440 7
7 442 4
7 443 8
7 444 2
7 445 10
7 447 10
7 448 8
7 450 10
7 451 10
7 452 10
7 453 5
7 455 3
7 456 4
7 457 4
7 458 4
7 459 7
7 460 1
7 461 7
7 463 9
7 464 1
7 465 8
7 466 8
7 467 8
7 468 6
7 469 3
7 470 8
7 471 4
7 472 3
7 473 8
7 474 3
7 475 3
7 476 7
7 477 8
7 478 1
7 479 9
7 480 1
7 483 5
7 484 10
7 485 10
7 486 4
7 487 10
7 488 2
7 489 4
8 9 9
8 11 3
8 12 9
8 13 5
8 15 1
8 17 6
8 21 10
8 23 1
8 26 4
8 27 5
8 28 2
8 30 2
8 33 4
8 34 3
8 37 5
8 40 7
8 41 6
8 43 1
8 45 9
8 49 3
8 52 9
8 53 4
8 54 4
8 55 9
8 60 4
8 63 4
8 66 7
8 67 3
8 68 7
8 69 2
8 70 7
8 71 5
8 73 6
8 75 8
8 77 6
8 78 1
8 80 8
8 81 6
8 82 7
8 84 9
8 86 6
8 88 3
8 90 8
8 93 4
8 95 2
8 97 2
8 101 1
8 102 10
8 105 4
8 106 9
8 107 5
8 109 4
8 112 1
8 117 8
8 119 2
8 121 9
8 122 3
8 124 2
8 125 3
8 126 5
8 129 7
8 130 7
8 131 4
8 132 6
8 137 5
8 140 3
8 141 6
8 142 1
8 143 7
8 147 2
8 148 2
8 164 10
8 165 9
8 169 2
8 172 4
8 175 3
8 177 10
8 179 4
8 181 8
8 182 2
8 185 5
8 187 4
8 191 6
8 192 9
8 193 2
8 195 5
8 196 10
8 197 2
8 198 6
8 199 8
8 200 8
8 202 5
8 205 3
8 207 3
8 208 4
8 210 4
8 211 10
8 217 1
8 218 5
8 219 6
8 220 5
8 223 6
8 224 6
8 226 9
8 227 4
8 228 4
8 229 9
8 231 4
8 235 2
8 236 3
8 237 2
8 241 6
8 243 4
8 244 2
8 245 9
8 246 8
8 248 10
8 249 3
8 254 8
8 257 7
8 258 2
8 259 1
8 262 5
8 263 3
8 265 3
8 266 6
8 267 1
8 268 1
8 269 7
8 272 10
8 273 7
8 274 8
8 279 10
8 289 9
8 293 4
8 297 1
8 301 2
8 302 9
8 305 9
8 306 8
8 307 8
8 308 1
8 309 5
8 310 10
8 312 5
8 313 3
8 315 3
8 318 3
8 320 4
8 321 2
8 322 10
8 323 5
8 326 4
8 329 1
8 331 7
8 332 5
8 334 4
8 335 9
8 337 8
8 340 10
8 344 3
8 347 3
8 348 4
8 349 5
8 351 3
8 352 8
8 355 7
8 357 1
8 358 2
8 362 5
8 363 9
8 365 7
8 367 8
8 369 8
8 372 7
8 373 4
8 374 5
8 375 9
8 377 7
8 380 10
8 381 7
8 383 8
8 387 10
8 388 6
8 391 5
8 392 10
8 393 2
8 396 4
8 398 7
8 400 8
8 401 10
8 403 1
8 404 10
8 405 10
8 406 3
8 410 10
8 411 8
8 412 6
8 414 4
8 415 5
8 416 3
8 417 6
8 420 8
8 421 9
8 423 7
8 425 4
8 431 5
8 432 6
8 433 10
8 434 6
8 435 9
8 436 4
8 437 1
8 438 7
8 440 3
8 441 1
8 443 5
8 444 9
8 445 4
8 447 4
8 448 10
8 450 4
8 452 3
8 453 8
8 456 6
8 458 9
8 460 1
8 461 8
8 462 4
8 463 3
8 464 2
8 465 2
8 466 9
8 468 4
8 470 4
8 476 3
8 477 7
8 478 2
8 479 4
8 481 4
8 482 4
8 485 2
8 489 10
9 10 1
9 11 4
9 13 4
9 14 5
9 15 1
9 16 6
9 17 5
9 18 5
9 19 9
9 20 6
9 21 4
9 22 4
9 23 1
9 26 2
9 27 7
9 28 4
9 29 4
9 30 9
9 31 3
9 32 8
9 33 6
9 34 1
9 35 10
9 36 8
9 37 10
9 38 6
9 41 10
9 42 3
9 43 2
9 44 3
9 45 4
9 47 1
9 48 3
9 49 7
9 50 7
9 51 6
9 52 8
9 53 7
9 54 2
9 55 10
9 56 7
9 57 5
9 58 5
9 59 7
9 60 9
9 61 10
9 62 9
9 63 6
9 64 7
9 65 5
9 66 10
9 68 9
9 69 8
9 70 7
9 71 10
9 72 8
9 73 1
9 74 6
9 75 7
9 76 6
9 77 2
9 78 8
9 79 5
9 80 6
9 81 8
9 82 8
9 83 9
9 84 8
9 85 3
9 86 5
9 87 1
9 88 2
9 89 8
9 90 7
9 91 10
9 92 10
9 93 9
9 94 7
9 97 5
9 98 3
9 99 3
9 100 9
9 101 5
9 102 5
9 103 9
9 106 7
9 107 7
9 109 7
9 110 10
9 111 7
9 112 7
9 113 3
9 114 10
9 115 5
9 116 7
9 117 9
9 118 9
9 119 8
9 120 3
9 121 1
9 122 7
9 123 1
9 124 2
9 125 5
9 126 3
9 127 3
9 128 5
9 129 7
9 130 8
9 131 9
9 132 6
9 133 6
9 134 5
9 135 6
9 136 2
9 137 3
9 139 3
9 140 3
9 141 10
9 142 5
9 143 2
9 144 6
9 145 8
9 146 6
9 147 7
9 149 1
9 152 2
9 153 10
9 154 8
9 155 7
9 156 2
9 157 9
9 158 4
9 159 10
9 160 5
9 161 2
9 162 8
9 163 2
9 164 1
9 165 9
9 167 5
9 169 10
9 170 7
9 171 7
9 172 3
9 173 7
9 174 3
9 175 8
9 177 6
9 178 4
9 180 7
9 181 3
9 182 3
9 184 1
9 185 3
9 186 1
9 188 6
9 189 10
9 190 3
9 191 5
9 192 8
9 193 10
9 194 1
9 195 1
9 196 6
9 197 6
9 198 1
9 199 9
9 200 8
9 201 5
9 202 2
9 205 10
9 206 6
9 207 6
9 208 10
9 209 9
9 210 2
9 211 3
9 212 7
9 214 8
9 215 2
9 216 4
9 217 10
9 218 10
9 219 9
9 220 2
9 221 8
9 223 5
9 224 9
9 225 1
9 227 3
9 229 4
9 230 2
9 231 7
9 232 2
9 233 4
9 234 7
9 235 3
9 236 5
9 237 8
9 238 7
9 239 1
9 240 10
9 242 3
9 243 3
9 244 6
9 245 3
9 246 3
9 247 2
9 248 5
9 249 8
9 250 4
9 251 6
9 252 3
9 253 9
9 254 7
9 255 5
9 256 5
9 257 8
9 259 5
9 260 6
9 262 1
9 263 4
9 264 5
9 265 7
9 267 9
9 268 4
9 269 10
9 270 1
9 271 9
9 272 3
9 273 2
9 274 2
9 275 9
9 277 1
9 278 6
9 279 7
9 280 9
9 281 1
9 282 8
9 283 10
9 284 1
9 285 7
9 286 10
9 288 8
9 289 10
9 290 3
9 291 6
9 293 7
9 294 2
9 295 10
9 296 7
9 297 6
9 299 2
9 300 7
9 302 8
9 303 5
9 304 2
9 305 8
9 306 4
9 307 2
9 308 6
9 309 6
9 310 10
9 311 7
9 312 8
9 313 7
9 314 5
9 315 5
9 316 1
9 317 9
9 318 9
9 319 4
9 320 1
9 321 2
9 322 7
9 323 1
9 324 7
9 325 10
9 326 1
9 327 1
9 329 5
9 330 6
9 331 9
9 332 6
9 333 7
9 334 8
9 335 7
9 337 8
9 338 10
9 339 3
9 340 10
9 341 2
9 342 6
9 343 5
9 344 1
9 345 10
9 346 10
9 347 9
9 348 10
9 349 3
9 350 2
9 351 2
9 352 10
9 354 7
9 355 4
9 356 7
9 359 7
9 360 5
9 361 10
9 362 5
9 363 9
9 364 6
9 365 3
9 366 8
9 367 10
9 368 7
9 369 3
9 370 3
9 371 10
9 372 3
9 373 1
9 374 5
9 375 1
9 376 7
9 377 1
9 378 7
9 379 10
9 380 2
9 381 7
9 382 4
9 383 6
9 385 4
9 387 6
9 388 2
9 389 5
9 390 10
9 391 1
9 392 8
9 394 4
9 395 6
9 396 3
9 397 3
9 400 10
9 401 1
9 403 10
9 404 10
9 405 9
9 406 4
9 407 7
9 408 2
9 410 2
9 411 1
9 412 3
9 413 6
9 414 5
9 415 4
9 416 7
9 417 9
9 418 3
9 419 3
9 421 1
9 422 1
9 423 9
9 424 4
9 426 3
9 427 6
9 428 5
9 429 6
9 430 2
9 431 9
9 432 9
9 433 2
9 435 5
9 436 7
9 437 3
9 438 6
9 439 6
9 440 3
9 441 8
9 443 7
9 444 2
9 445 4
9 446 1
9 447 5
9 449 2
9 450 8
9 451 9
9 452 10
9 453 6
9 454 9
9 455 8
9 456 8
9 457 3
9 459 2
9 460 1
9 462 10
9 464 1
9 465 9
9 466 9
9 467 7
9 468 8
9 471 1
9 472 7
9 473 2
9 475 1
9 476 6
9 477 2
9 478 9
9 479 2
9 481 4
9 482 9
9 483 9
9 484 5
9 485 2
9 486 8
9 487 1
9 488 7
9 489 5
10 11 6
10 12 3
10 14 9
10 15 3
10 16 2
10 17 8
10 18 2
10 19 6
10 20 8
10 21 9
10 22 4
10 23 2
10 24 7
10 25 9
10 26 2
10 27 9
10 29 2
10 31 10
10 32 1
10 33 6
10 34 2
10 36 3
10 40 10
10 41 3
10 42 7
10 43 10
10 44 6
10 47 4
10 48 1
10 50 2
10 51 3
10 53 3
10 54 2
10 55 4
10 56 1
10 57 5
10 60 2
10 61 8
10 62 6
10 63 9
10 65 3
10 66 2
10 67 10
10 68 8
10 69 4
10 73 2
10 74 3
10 75 3
10 76 10
10 77 6
10 78 7
10 79 10
10 80 7
10 81 6
10 82 5
10 83 3
10 84 7
10 86 9
10 87 2
10 88 1
10 90 2
10 91 5
10 92 8
10 93 7
10 95 5
10 98 10
10 99 8
10 100 6
10 101 4
10 102 7
10 103 7
10 104 2
10 105 1
10 106 3
10 107 3
10 108 8
10 109 7
10 110 5
10 112 7
10 114 10
10 115 9
10 117 7
10 119 1
10 120 1
10 122 10
10 123 1
10 124 1
10 125 8
10 127 5
10 128 3
10 130 7
10 131 2
10 132 4
10 133 7
10 134 2
10 135 2
10 136 7
10 137 5
10 138 7
10 139 1
10 140 6
10 142 1
10 144 7
10 145 2
10 146 1
10 147 9
10 148 6
10 149 9
10 150 10
10 151 2
10 152 8
10 153 4
10 154 1
10 155 2
10 156 10
10 158 10
10 159 7
10 160 4
10 161 10
10 163 1
10 164 6
10 165 7
10 166 3
10 167 3
10 168 9
10 169 3
10 171 3
10 173 9
10 174 10
10 175 4
10 177 10
10 179 1
10 181 1
10 183 6
10 185 8
10 187 1
10 188 3
10 189 9
10 191 1
10 195 2
10 196 5
10 197 7
10 198 7
10 199 6
10 200 3
10 201 10
10 202 4
10 204 4
10 205 4
10 206 9
10 209 9
10 210 10
10 212 3
10 213 7
10 214 7
10 215 5
10 216 8
10 217 5
10 219 2
10 220 10
10 221 7
10 223 4
10 224 5
10 225 4
10 226 9
10 228 6
10 229 10
10 230 5
10 232 5
10 233 8
10 234 9
10 236 5
10 237 1
10 238 10
10 239 7
10 240 2
10 242 6
10 243 7
10 247 3
10 248 1
10 249 8
10 250 10
10 251 6
10 252 4
10 253 8
10 254 9
10 255 6
10 256 2
10 257 9
10 258 1
10 259 4
10 260 5
10 261 9
10 263 8
10 264 2
10 266 2
10 267 3
10 268 4
10 269 1
10 270 3
10 271 9
10 272 9
10 273 7
10 274 8
10 277 8
10 278 9
10 279 4
10 280 10
10 282 2
10 283 6
10 284 10
10 285 1
10 286 10
10 287 9
10 288 4
10 289 8
10 291 2
10 292 4
10 294 6
10 295 4
10 296 9
10 297 10
10 298 8
10 299 4
10 300 2
10 301 7
10 302 10
10 304 4
10 305 6
10 306 3
10 307 10
10 308 1
10 309 8
10 310 6
10 311 8
10 312 4
10 314 6
10 315 9
10 316 10
10 317 6
10 318 1
10 319 6
10 320 7
10 321 4
10 322 3
10 323 4
10 327 9
10 328 7
10 329 10
10 330 8
10 331 9
10 332 3
10 334 2
10 336 4
10 337 3
10 339 7
10 340 8
10 341 2
10 343 8
10 344 5
10 345 6
10 346 6
10 348 5
10 349 4
10 350 9
10 351 4
10 352 4
10 353 7
10 358 5
10 359 10
10 362 6
10 364 8
10 365 4
10 366 1
10 367 1
10 368 10
10 369 4
10 370 8
10 371 5
10 372 6
10 373 8
10 374 9
10 375 8
10 376 5
10 377 3
10 379 9
10 382 6
10 383 8
10 384 7
10 385 2
10 387 4
10 388 7
10 389 1
10 390 3
10 391 6
10 393 5
10 394 7
10 395 9
10 396 5
10 397 6
10 398 6
10 399 7
10 400 10
10 401 1
10 403 6
10 404 8
10 405 5
10 406 5
10 407 2
10 408 8
10 409 5
10 410 2
10 411 1
10 412 6
10 413 6
10 414 4
10 416 1
10 417 3
10 418 2
10 421 10
10 423 2
10 424 10
10 425 5
10 428 7
10 430 6
10 431 6
10 432 6
10 433 3
10 434 1
10 435 2
10 436 5
10 437 2
10 438 9
10 439 8
10 440 8
10 441 7
10 442 8
10 443 8
10 444 3
10 445 6
10 446 5
10 448 4
10 450 10
10 451 2
10 452 3
10 453 1
10 454 6
10 455 8
10 456 6
10 458 2
10 461 9
10 462 5
10 463 4
10 464 1
10 465 9
10 466 10
10 467 4
10 468 10
10 469 9
10 471 3
10 474 1
10 475 9
10 476 1
10 477 9
10 479 6
10 480 5
10 481 6
10 482 2
10 484 2
10 485 6
10 487 3
10 488 7
10 489 1
11 12 7
11 13 9
11 14 3
11 15 9
11 16 6
11 17 4
11 18 2
11 19 10
11 20 8
11 21 8
11 22 1
11 24 2
11 25 2
11 26 8
11 27 4
11 28 9
11 29 7
11 30 4
11 31 8
11 32 6
11 33 5
11 34 3
11 35 5
11 36 10
11 37 4
11 38 7
11 39 2
11 40 8
11 41 1
11 42 1
11 43 5
11 44 4
11 46 3
11 48 9
11 50 3
11 51 4
11 53 9
11 54 10
11 55 3
11 56 4
11 57 1
11 58 3
11 59 1
11 60 5
11 61 8
11 62 10
11 63 1
11 64 2
11 65 4
11 66 9
11 67 2
11 68 7
11 69 7
11 70 1
11 71 7
11 72 7
11 73 6
11 74 3
11 75 5
11 76 9
11 77 4
11 78 3
11 79 6
11 80 2
11 81 9
11 82 5
11 83 6
11 84 9
11 85 3
11 86 10
11 87 7
11 88 3
11 89 9
11 90 4
11 91 10
11 92 3
11 93 9
11 94 10
11 95 9
11 96 2
11 97 10
11 101 6
11 102 7
11 103 8
11 104 4
11 105 7
11 106 5
11 107 6
11 108 5
11 109 8
11 110 2
11 111 1
11 112 10
11 113 4
11 114 3
11 115 3
11 116 4
11 117 8
11 118 8
11 119 2
11 120 1
11 121 5
11 122 6
11 123 3
11 124 1
11 125 8
11 126 3
11 127 1
11 128 8
11 129 9
11 130 1
11 131 8
11 132 5
11 133 7
11 134 8
11 135 8
11 136 10
11 137 8
11 138 8
11 139 4
11 140 9
11 141 1
11 142 6
11 143 8
11 144 3
11 145 3
11 146 8
11 147 4
11 148 7
11 149 9
11 150 3
11 151 5
11 152 7
11 153 3
11 154 6
11 155 1
11 156 10
11 157 3
11 158 5
11 159 8
11 160 7
11 161 7
11 162 9
11 163 6
11 164 8
11 165 5
11 166 2
11 167 3
11 168 3
11 170 5
11 171 6
11 172 4
11 173 2
11 174 6
11 175 8
11 176 8
11 177 6
11 178 4
11 180 5
11 181 8
11 182 6
11 183 1
11 184 9
11 185 5
11 186 10
11 187 9
11 188 9
11 189 4
11 190 1
11 191 10
11 192 4
11 193 2
11 194 9
11 195 3
11 196 5
11 197 7
11 198 10
11 199 7
11 200 6
11 201 7
11 202 2
11 203 1
11 204 8
11 205 9
11 206 5
11 207 2
11 208 8
11 209 9
11 210 2
11 211 2
11 212 6
11 213 8
11 214 1
11 215 6
11 216 1
11 217 1
11 218 10
11 219 8
11 220 9
11 221 6
11 222 9
11 223 5
11 224 1
11 225 10
11 226 10
11 227 1
11 228 7
11 229 2
11 230 7
11 231 3
11 232 10
11 233 3
11 234 10
11 235 3
11 236 1
11 237 1
11 238 4
11 239 3
11 240 2
11 241 9
11 242 2
11 243 8
11 244 2
11 245 9
11 246 9
11 247 3
11 248 6
11 249 5
11 250 3
11 251 5
11 252 10
11 253 6
11 254 2
11 255 3
11 256 4
11 257 10
11 258 5
11 260 4
11 261 6
11 262 5
11 263 2
11 264 9
11 265 1
11 266 1
11 267 4
11 268 2
11 269 6
11 271 5
11 272 7
11 273 2
11 274 4
11 275 3
11 276 4
11 277 7
11 278 3
11 279 9
11 281 4
11 282 3
11 283 4
11 284 4
11 285 6
11 286 10
11 287 3
11 288 2
11 289 1
11 290 7
11 291 5
11 292 10
11 293 9
11 294 8
11 295 8
11 296 4
11 297 6
11 298 3
11 299 9
11 300 2
11 301 8
11 302 4
11 303 5
11 304 4
11 305 9
11 306 4
11 307 2
11 308 6
11 309 1
11 310 10
11 311 8
11 312 2
11 313 10
11 314 10
11 316 6
11 317 4
11 319 2
11 320 5
11 321 3
11 322 3
11 323 2
11 325 2
11 326 6
11 327 3
11 328 7
11 329 8
11 330 3
11 331 9
11 332 8
11 333 3
11 334 10
11 335 9
11 336 6
11 337 1
11 338 2
11 339 8
11 340 6
11 341 2
11 342 9
11 343 1
11 344 9
11 346 1
11 347 1
11 348 4
11 349 2
11 350 7
11 351 3
11 352 8
11 353 8
11 354 7
11 355 8
11 356 4
11 357 9
11 358 9
11 359 3
11 360 6
11 361 5
11 362 10
11 363 6
11 364 3
11 365 2
11 366 3
11 367 4
11 368 5
11 369 9
11 370 4
11 371 5
11 373 9
11 374 9
11 375 1
11 376 9
11 377 8
11 378 7
11 379 6
11 380 10
11 381 10
11 382 3
11 383 2
11 384 5
11 385 1
11 386 1
11 387 6
11 388 1
11 389 7
11 390 8
11 392 5
11 393 1
11 394 8
11 395 1
11 396 9
11 397 10
11 398 4
11 399 8
11 400 10
11 401 1
11 403 10
11 404 2
11 405 8
11 406 8
11 407 4
11 408 9
11 409 7
11 410 3
11 411 4
11 412 10
11 413 2
11 414 6
11 415 10
11 416 3
11 417 4
11 418 10
11 419 6
11 420 9
11 421 4
11 422 9
11 423 4
11 424 1
11 425 10
11 426 1
11 427 4
11 428 9
11 429 1
11 430 7
11 431 4
11 432 2
11 433 10
11 434 6
11 435 1
11 436 10
11 437 2
11 439 1
11 440 2
11 441 2
11 443 2
11 444 7
11 445 5
11 446 7
11 447 4
11 448 9
11 449 3
11 450 5
11 451 2
11 452 3
11 453 3
11 455 6
11 456 1
11 457 10
11 458 3
11 459 1
11 460 8
11 461 9
11 462 9
11 463 6
11 464 1
11 465 2
11 466 2
11 467 5
11 468 3
11 469 5
11 470 3
11 471 4
11 473 5
11 474 7
11 475 5
11 476 9
11 477 8
11 478 5
11 479 10
11 480 3
11 481 7
11 482 5
11 483 10
11 484 9
11 485 9
11 486 4
11 487 9
11 488 6
11 489 9
12 13 10
12 14 9
12 15 9
12 16 1
12 17 2
12 18 6
12 19 2
12 21 1
12 22 6
12 23 3
12 24 7
12 25 6
12 26 10
12 27 7
12 29 4
12 30 8
12 31 6
12 32 4
12 35 7
12 36 3
12 38 2
12 39 7
12 40 9
12 41 7
12 42 7
12 43 4
12 44 3
12 45 7
12 46 10
12 47 10
12 48 2
12 49 2
12 50 8
12 51 6
12 52 6
12 53 1
12 54 9
12 56 6
12 57 6
12 58 5
12 59 9
12 60 5
12 61 3
12 62 6
12 64 5
12 65 7
12 66 5
12 67 2
12 68 6
12 69 5
12 71 9
12 73 3
12 74 5
12 76 1
12 78 2
12 79 10
12 80 7
12 81 3
12 84 7
12 85 5
12 86 5
12 87 5
12 88 6
12 89 4
12 90 7
12 91 3
12 93 6
12 94 1
12 95 4
12 96 10
12 97 1
12 98 8
12 99 3
12 100 4
12 101 8
12 102 4
12 103 5
12 104 7
12 105 6
12 106 9
12 107 7
12 108 3
12 110 4
12 111 6
12 112 7
12 114 8
12 116 6
12 117 3
12 118 6
12 119 5
12 120 8
12 121 5
12 122 2
12 123 7
12 124 5
12 125 1
12 126 1
12 127 1
12 128 8
12 130 6
12 131 5
12 132 9
12 134 4
12 136 1
12 137 1
12 138 6
12 139 4
12 141 2
12 142 2
12 144 1
12 145 3
12 146 6
12 148 8
12 149 10
12 150 8
12 151 8
12 152 3
12 153 9
12 154 9
12 155 2
12 156 3
12 157 6
12 158 3
12 159 10
12 160 9
12 161 4
12 162 4
12 163 8
12 164 5
12 165 4
12 166 7
12 167 2
12 168 8
12 169 2
12 170 9
12 171 2
12 172 7
12 173 8
12 174 10
12 175 2
12 176 8
12 177 1
12 179 4
12 180 4
12 181 6
12 182 7
12 183 10
12 184 2
12 185 7
12 186 2
12 187 7
12 188 7
12 189 9
12 190 3
12 191 2
12 192 6
12 193 6
12 194 7
12 195 9
12 196 4
12 197 8
12 199 9
12 200 9
12 201 10
12 202 9
12 203 1
12 204 3
12 205 5
12 206 10
12 207 6
12 208 10
12 209 6
12 210 4
12 212 9
12 213 7
12 215 5
12 216 8
12 218 8
12 219 4
12 220 4
12 221 8
12 222 10
12 223 8
12 224 6
12 225 9
12 226 9
12 227 2
12 228 2
12 229 6
12 230 9
12 231 10
12 232 7
12 233 8
12 234 10
12 235 3
12 236 5
12 237 7
12 238 5
12 239 3
12 240 8
12 241 10
12 242 1
12 243 8
12 244 6
12 246 5
12 247 7
12 248 6
12 249 10
12 250 5
12 251 7
12 252 1
12 253 10
12 254 5
12 255 1
12 256 4
12 257 7
12 258 2
12 259 1
12 260 10
12 261 10
12 262 3
12 264 5
12 265 1
12 266 3
12 267 1
12 268 6
12 270 7
12 271 4
12 272 10
12 273 7
12 275 5
12 276 5
12 278 9
12 279 4
12 281 8
12 282 2
12 283 7
12 284 4
12 285 2
12 286 2
12 287 1
12 288 2
12 290 8
12 291 8
12 292 2
12 293 9
12 294 4
12 295 10
12 296 3
12 297 6
12 298 6
12 299 8
12 300 5
12 301 6
12 302 7
12 303 9
12 304 10
12 305 5
12 306 10
12 307 3
12 308 2
12 309 10
12 310 4
12 311 3
12 312 9
12 314 4
12 315 1
12 316 2
12 317 10
12 318 9
12 319 6
12 320 2
12 321 8
12 322 10
12 323 4
12 324 8
12 325 8
12 326 1
12 327 8
12 329 2
12 332 1
12 333 6
12 334 8
12 335 7
12 336 3
12 337 9
12 338 7
12 339 9
12 340 7
12 341 3
12 342 2
12 343 2
12 344 5
12 345 4
12 346 5
12 347 1
12 348 9
12 349 6
12 350 5
12 352 10
12 353 5
12 354 7
12 355 6
12 357 8
12 358 6
12 359 10
12 360 8
12 361 2
12 364 7
12 365 9
12 366 2
12 368 10
12 369 1
12 370 5
12 371 10
12 372 7
12 373 1
12 374 2
12 375 5
12 376 8
12 377 7
12 378 5
12 380 4
12 381 1
12 382 2
12 383 9
12 384 1
12 385 9
12 386 5
12 387 10
12 388 4
12 389 5
12 390 2
12 391 6
12 392 3
12 393 9
12 394 6
12 395 7
12 396 2
12 397 4
12 399 2
12 400 4
12 401 10
12 402 3
12 403 10
12 404 4
12 407 2
12 408 8
12 409 9
12 410 9
12 411 5
12 412 9
12 413 8
12 414 9
12 415 4
12 416 3
12 417 1
12 418 1
12 419 8
12 420 6
12 421 2
12 422 9
12 424 3
12 425 6
12 426 7
12 427 9
12 428 6
12 429 4
12 430 8
12 431 6
12 432 4
12 433 8
12 434 1
12 435 2
12 436 10
12 438 10
12 439 8
12 440 9
12 441 10
12 442 8
12 443 4
12 444 1
12 445 10
12 446 3
12 447 1
12 448 7
12 449 8
12 450 4
12 451 3
12 452 7
12 453 6
12 454 4
12 455 1
12 456 2
12 457 3
12 458 3
12 459 8
12 460 3
12 461 1
12 462 9
12 463 4
12 465 2
12 466 10
12 467 9
12 468 5
12 469 10
12 470 2
12 471 9
12 472 6
12 473 7
12 474 4
12 475 4
12 477 4
12 478 10
12 479 6
12 480 4
12 481 9
12 482 4
12 483 8
12 484 3
12 485 6
12 487 6
12 488 8
12 489 2
13 14 1
13 16 9
13 17 8
13 18 6
13 20 1
13 22 7
13 23 7
13 25 5
13 27 1
13 28 6
13 29 1
13 30 6
13 33 2
13 35 7
13 36 2
13 39 4
13 41 2
13 43 1
13 44 10
13 45 10
13 49 3
13 51 6
13 52 2
13 53 7
13 54 3
13 57 5
13 59 1
13 60 10
13 61 1
13 62 1
13 63 5
13 66 6
13 74 6
13 75 7
13 76 3
13 77 1
13 79 2
13 80 2
13 81 9
13 83 6
13 86 6
13 88 5
13 90 9
13 91 9
13 94 10
13 97 3
13 98 9
13 101 7
13 102 4
13 112 4
13 113 5
13 118 10
13 119 3
13 120 8
13 122 10
13 123 8
13 124 9
13 126 10
13 127 6
13 129 3
13 130 8
13 131 9
13 134 10
13 137 2
13 138 6
13 139 4
13 142 6
13 143 2
13 147 9
13 148 3
13 152 6
13 154 3
13 155 10
13 156 7
13 158 2
13 164 10
13 168 9
13 170 1
13 174 8
13 177 3
13 181 2
13 182 2
13 183 1
13 184 5
13 185 9
13 191 6
13 192 9
13 193 6
13 196 4
13 202 7
13 204 9
13 206 2
13 209 6
13 210 7
13 216 4
13 218 5
13 219 1
13 220 8
13 222 9
13 223 2
13 226 4
13 227 5
13 229 6
13 238 10
13 240 6
13 241 6
13 242 9
13 243 8
13 246 3
13 247 10
13 248 5
13 249 8
13 250 9
13 251 2
13 256 1
13 258 6
13 259 8
13 260 6
13 261 9
13 263 2
13 267 10
13 269 8
13 270 1
13 272 1
13 273 10
13 274 5
13 275 5
13 276 5
13 277 8
13 282 3
13 286 4
13 288 5
13 290 7
13 293 9
13 294 9
13 296 1
13 300 3
13 301 5
13 302 9
13 304 3
13 307 3
13 309 6
13 310 3
13 311 9
13 315 1
13 318 5
13 319 7
13 320 5
13 322 1
13 323 10
13 324 9
13 326 9
13 328 7
13 329 2
13 331 6
13 339 2
13 340 9
13 344 2
13 346 8
13 349 1
13 351 7
13 353 2
13 355 6
13 357 10
13 359 9
13 360 7
13 361 4
13 363 6
13 366 9
13 368 2
13 370 2
13 372 3
13 374 8
13 375 9
13 376 9
13 381 7
13 382 7
13 383 8
13 391 8
13 393 2
13 399 2
13 400 9
13 401 2
13 402 8
13 407 10
13 408 4
13 409 4
13 412 1
13 413 6
13 415 4
13 419 10
13 420 6
13 421 3
13 422 9
13 424 1
13 425 10
13 430 5
13 431 3
13 433 3
13 435 4
13 437 3
13 442 1
13 446 9
13 449 6
13 450 8
13 452 3
13 453 9
13 455 3
13 457 2
13 458 2
13 459 7
13 461 4
13 462 8
13 464 8
13 465 9
13 470 1
13 472 4
13 475 3
13 476 10
13 477 5
13 478 1
13 479 8
13 480 8
13 481 6
13 483 4
13 484 2
13 487 4
13 488 2
14 16 9
14 17 10
14 18 9
14 19 4
14 20 9
14 21 6
14 22 1
14 23 2
14 25 10
14 26 8
14 27 1
14 28 7
14 29 3
14 30 9
14 31 5
14 32 6
14 33 8
14 34 3
14 35 6
14 36 6
14 37 3
14 38 6
14 39 10
14 40 8
14 41 2
14 42 4
14 43 9
14 44 6
14 45 7
14 46 6
14 47 8
14 48 8
14 49 6
14 50 8
14 51 8
14 52 7
14 53 9
14 54 9
14 55 2
14 56 10
14 57 4
14 58 7
14 59 10
14 60 7
14 61 3
14 62 10
14 63 9
14 64 2
14 65 9
14 66 3
14 67 6
14 68 2
14 69 9
14 70 7
14 72 9
14 73 7
14 74 2
14 75 1
14 76 1
14 77 4
14 78 1
14 79 10
14 80 4
14 81 7
14 82 6
14 83 2
14 84 2
14 85 4
14 86 9
14 87 6
14 88 7
14 89 3
14 90 8
14 91 3
14 92 3
14 93 10
14 94 5
14 95 6
14 96 10
14 97 6
14 98 10
14 99 3
14 100 8
14 101 4
14 102 8
14 103 10
14 104 4
14 105 8
14 106 5
14 107 2
14 108 7
14 109 10
14 111 6
14 112 1
14 113 10
14 114 4
14 115 5
14 116 7
14 117 5
14 118 5
14 119 10
14 120 5
14 121 8
14 122 1
14 123 9
14 124 1
14 125 5
14 126 2
14 127 9
14 128 1
14 129 10
14 130 1
14 131 5
14 132 9
14 133 4
14 134 5
14 135 1
14 136 1
14 137 10
14 138 5
14 139 8
14 140 7
14 141 7
14 142 5
14 143 8
14 144 4
14 145 10
14 146 7
14 147 7
14 149 5
14 150 9
14 151 6
14 152 6
14 153 9
14 154 1
14 155 10
14 156 6
14 157 4
14 158 4
14 159 3
14 160 1
